id,beta,roi,model,contrast
RV203,0.174467969121355,left_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV204,-12.001819711743,left_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV205,-3.81865799788273,left_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV001,-2.42265208562215,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV004,2.11331641254947,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV005,-0.846966296434402,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV008,-3.49906519334763,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV010,-9.2439417405562,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV011,-0.0865933071596153,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV013,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV016,6.04111704681859,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV019,-2.55363387050051,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV020,-0.620864050970836,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV021,-5.08677927201444,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV022,0.224080874612837,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV024,-0.41293468800458,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV025,1.02224361659451,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV026,-0.378066671165553,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV027,-2.11050604254177,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV030,-1.06941792910749,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV032,-0.420264191135313,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV038,4.291008141682,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV043,-3.31786987958758,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV047,-0.377449008099961,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV048,-1.27839482220059,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV053,-0.179072951051322,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV055,0.946708690036427,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV056,-2.08720538471684,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV059,-2.27819666808302,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV062,-1.63527011058547,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV063,1.42375211524918,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV065,-0.718829749095621,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV066,2.95307104154067,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV071,0.336745529915347,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV072,-2.75497422907607,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV073,0.234578823614301,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV080,1.57883686910976,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV081,8.95929107521519,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV082,3.01570750660065,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV083,1.37646330215714,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV085,3.61832545675112,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV086,-1.00892507979138,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV087,-0.15361026629354,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV089,0.735183119322314,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV094,-0.756875730825193,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV095,-1.53878550513676,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV100,1.39590982054219,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV101,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV102,1.39960061194319,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV103,6.68923256343061,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV104,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV105,0.592644313639594,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV106,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV107,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV108,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV112,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV113,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV114,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV116,-0.325285315118504,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV118,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1205,1.34870754679044,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1207,-1.24638872029203,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV121,-2.41382911908581,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV122,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1223,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1232,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV124,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV126,0.119328866458752,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV130,0.320358343196638,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV131,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV132,3.41012801997589,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV135,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV136,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV137,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV144,-0.528994202924271,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV146,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV147,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV148,1.80067728019573,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV150,1.71294234918826,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV151,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV152,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV153,-0.0471964445755337,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV154,0.196374047632245,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV158,-0.94147260283882,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV160,-1.59053773066085,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV165,-5.24840817668221,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV166,-0.828314707134709,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV167,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV168,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV169,1.94712257204634,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV170,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV171,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV172,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV173,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV177,-2.43603122595585,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV178,-2.06515693529086,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV179,-0.027135888283903,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV182,1.543647704138,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV183,-3.04824795235287,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV184,4.04188203089165,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV186,1.55390839098078,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV188,-1.04246060013997,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV189,-1.27757345681841,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV191,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV193,0.101716924599852,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV194,0,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV195,-0.937713227150115,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV196,0.226813814010132,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV200,-1.62197683999936,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV202,-0.024346741632502,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV203,-1.54394987631928,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV204,-9.83450038505323,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV205,-1.93028176801674,right_caudate_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV001,-1.09457703820512,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV004,2.212071991246,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV005,-2.45687306426252,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV008,2.65415093241513,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV010,-4.37907688863591,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV011,2.17561805774992,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV013,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV016,7.64948327673727,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV019,-0.321356841364027,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV020,0.514827336129813,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV021,4.97919118055431,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV022,2.39471430164897,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV024,0.604762640879986,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV025,1.05133320863865,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV026,-0.00994565923306776,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV027,3.28618321776534,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV030,0.62719530334408,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV032,2.20654368024419,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV038,4.17217392386433,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV043,-0.0671077170127766,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV047,-0.55675345394101,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV048,3.47910334975754,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV053,1.9440890255262,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV055,5.96756836735657,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV056,1.80825240516078,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV059,0.0829900893671739,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV062,6.15501773300472,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV063,-0.672245107159843,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV065,2.48688152542368,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV066,-1.24347364007223,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV071,1.09195578063086,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV072,-1.50455011219191,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV073,5.24556295683569,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV080,1.80811830200484,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV081,-1.57239150688918,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV082,-2.36449159298306,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV083,3.48880741388127,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV085,4.36877114881693,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV086,3.31051936795263,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV087,-2.5628499101855,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV089,0.851697706187537,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV094,1.85097551217625,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV095,-0.215992658912835,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV100,1.84621565570014,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV101,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV102,2.4902576769178,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV103,0.197851690880241,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV104,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV105,1.57021915312966,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV106,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV107,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV108,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV112,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV113,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV114,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV116,-0.742320786167228,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV118,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1205,2.19529759059622,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1207,-5.99227620954635,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV121,1.14774989917279,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV122,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1223,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV1232,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV124,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV126,1.40051310640181,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV130,0.452645597013513,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV131,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV132,6.01367288788511,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV135,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV136,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV137,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV144,-0.504574705401939,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV146,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV147,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV148,3.86189896999152,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV150,-0.142672814746801,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV151,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV152,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV153,1.41878055056536,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV154,1.38541092773287,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV158,2.10849210784339,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV160,0.275475174966306,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV165,-1.11767395557053,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV166,1.24461656138809,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV167,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV168,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV169,-0.0189924490389144,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV170,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV171,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV172,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV173,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV177,2.85334243078823,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV178,2.34709223359346,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV179,1.12304319088971,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV182,3.38102839435794,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV183,-1.04579349836747,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV184,-1.74459860235184,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV186,2.04069006252036,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV188,2.29538954045103,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV189,-1.54491983565142,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV191,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV193,1.68947451215783,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV194,0,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV195,0.388605367278868,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV196,4.16804379198822,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV200,-0.199602747407522,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV202,0.650468559428519,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV203,1.28004406467624,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV204,-7.24387911041496,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV205,0.0556545267506602,dacc_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,alpha
RV001,1.98097577213592,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV004,-7.58068350427406,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV005,-1.85876180433657,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV008,2.29004328248694,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV010,2.48943366186939,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV011,-2.24379246397053,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV013,0,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV016,0.291035841290767,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV019,0.839838491173767,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV020,-0.439823395222105,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV021,-7.0111416734781304,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV022,0.168957982044958,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV024,1.73179077960279,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV025,-1.09560430809832,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV026,5.70009038231295,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV027,-2.65179538779674,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV030,3.97369580341794,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV032,1.91026139901555,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV038,-6.9331854618361,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV043,9.52213142204509,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV047,6.40910780086226,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV048,-0.40557471878215,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV053,0.136721277220258,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV055,4.92403471056385,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV056,0.86039961650785,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV059,0.723192853080181,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV062,-2.19571372939868,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV063,-6.10428222574359,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV065,2.7077739287716,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV066,1.29884158105163,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV071,1.77846319538852,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV072,-1.58657384825297,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV073,-0.100800907105795,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV080,-0.825961597913115,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV081,-4.07594318611427,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV082,-2.18854343648221,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
RV083,3.00841386594476,left_amygdala_indiv_roi,glm-09-Sep-2018-computational-smoothed4mm-hybridalphav,shock
